,Unnamed: 0,0
2616,2616,"Very inappropriate for a judge to accept a hug from a young vulnerable person like that. The judge is there to apply the law, not take personal gratification for his actions. First Lady is beautiful."
2617,2617,That’s ridicules.Tomorrow we will see a judge marriage proposal.This is a judge not a place for non sense emotions.The camera is always on him and surely he knows what the audience expect from him
2618,2618,The heart of men there is riches/poor. Whom do you serve? In the veil of truth power has been unleash to mankind to be free from bondage and receive riches power and protection to add values in the society. The spirit lives in you discover it hear from the supernatural and open your soul to the veil. Illumiinati
2619,2619,Thank you Joseph Badass
2620,2620,"The quick cannon pharmacologically wave because hydrofoil mainly signal amongst a tall maraca. absorbing, piquant explanation"
2621,2621,"This judge should be teaching other judges how to deal with violators during court summons. During court you are asked guilty or not guilty  then if u say guilty u are  screwed then your insurance go up and u will have points on your record. What a corrupt system and so unscrupulous.We must not treat people unfairly for anything and everything this prototype system must be edited, changed and improved to serve our people with integrity, fairness and honesty. The court system shouldn't work as a corporate trying to generate money from struggling citizens so shameless."
2622,2622,cade o tradutor ? please
2623,2623,"He shouldn't be a judge, he should be the president of Europe."
2624,2624,Only one Judge and that is God
2625,2625,May I ask who can help me who are suffering also please?
2626,2626,How will someone try to hurt anotherone just because and specilly that girl she SO CUTE and sweet i saw her and that was the last thing i thougth
2627,2627,Nice
2628,2628,Why tf is he reading it out?
2629,2629,I like Inspector Quin too.
2630,2630,He did help of peoples not as outlaws but as a human.its good.
2631,2631,Caprio for President.
2632,2632,pityfull humans....
2633,2633,Can say anyone is this real Seen or film
2634,2634,"Go, and speed no more."
2635,2635,
2636,2636,Joseph Badass........LOL
2637,2637,4:41
2638,2638,Je T'aime ️️️J'AIMERAIS TE VOIR ET TE RENCONTRER MON DIEU MERCI JE T'AIME MERCI ICI PARIS
2639,2639,"Hey ,its the female Trippie Redd"
2640,2640,I love this judge..sucha soft hearted man..
2641,2641,How sweat is this judge I love him. This man is a real man
2642,2642,I love this judge.
2643,2643,amazing judge. i was crying
2644,2644,I respect this judge
2645,2645,Long live judge!
2646,2646,i want  meet this judge but i cant  i m giving you a hug from my heart sir love you
2647,2647,The lady can afford a car but can't afford $350???  I LOVE IT
2648,2648,Thank you judge.
2649,2649,best Judge i ever seen!
2650,2650,I wish he was the judge in my county !!!
2651,2651,An thanks to you for a great served and kind job
2652,2652,A great judge God bless you and other offical.
2653,2653,huggable judge
2654,2654,We need these judges in india as well
2655,2655,I'love the judge So nice
2656,2656,just amazing judge
2657,2657,how do you repeat a crime after you have had this judge? Good boy
2658,2658,You are such a good man
2659,2659,Makes me want to break the law in providence.
2660,2660,"Why dont we have more judges  like him
Most of judges are useless they just seat there till the time comes  to go home"
2661,2661,the lady with glasses in the back is either so confused or extremely rude️
2662,2662,Wonderful judge
2663,2663,Love u sir
2664,2664,Good judge  live long lasting
2665,2665,It’s gonna be sad when he leaves 
2666,2666,I need a hug too
2667,2667,Wow makes me cry this judge
2668,2668,We love u Judge
2669,2669,Bless her heart I hope thangs get better for her.. So nice of the jug to be understand ing
2670,2670,"I'm sorry but this ""innocent looking"" lady is guilty. Can't back the judge on this one. If more judges were like him there would definitely be a rise on crime. She works as a recruiter and earns a lot on commission. Those funds raised by those immigrants should have been sent to actual people in need."
2671,2671,Great work
2672,2672,That just touched home badly for me
2673,2673,Good job brother
2674,2674,Best judge in the world
2675,2675,"Hey, i guess the girl shouldn't have been fined at all because of her situation"
2676,2676,he's so special
2677,2677,He is true man
2678,2678,"She     : can I give you a hug?
Judge: No!! Go Corona!"
2679,2679,"Sir this is daniyal from Pakistan &  trust me you are the best person I have ever seen in my life.
A lot of love for you God bless you"
2680,2680,I teared
2681,2681,Who brought the damn onions out 
2682,2682,The best of the best of the best ...
2683,2683,I wish such judges to be in India
2684,2684,gentlemen salute u
2685,2685,This is such an emotional case but Joseph Badass ? 
2686,2686,"A courtroom isn't the place for entertainment, it makes a mockery of your legal system"
2687,2687,"excuse me? you didn't know caught in providence was also a tv show? 
pulls out glock"
2688,2688,Wow masah Allah 
2689,2689,"I want to cry out loud ...so, I watched trice"
2690,2690,No hugging or touching 'old' people by this old judge does that let you see the red flag in front of your faces.
2691,2691,القضاء امانه الله عند القاضي
2692,2692,Cuándo van a empezar a traducir estos videos para que TODOS podamos entender lo que dicen. No entiendo inglés y veo miles de estos videos y no entiendo qué dicen. JODER.
2693,2693,He is a beautiful nice person
2694,2694,"I think if all us people or official governer are dealing the same way juge capeo did then america will be the real paradise 
I like the juge and his wisdom and peacful"
2695,2695,"Supreme court..
Really ?
And chick dares to ask for a hug.."
2696,2696,Wow...grace exercised...
2697,2697,In Portugal nine red light fines are 1200€ and goodbye driving license
2698,2698,What if a teenage Boy were Ask Hug from A female Judge ?
2699,2699,Best one.
2700,2700,Traducción a Español latinoamerica.Les ayudaría con michas mas vistas. GRACIAS
2701,2701,No one sees the man sleeping in the front lol
2702,2702,️️️
2703,2703,From USA people and government is very good and honest people I love from USA people I'm from Pakistan
2704,2704,"I am from India & I too want to help the traffic violators who actually needs financial assistance  but how from India? Please tell me, Your Highness."
2705,2705,"I wish i too could hug him. 
I wish he becomes US President."
2706,2706,That 's why his wife always complain him where does your money go to? Dont let his wife see this please!
2707,2707,that outro
2708,2708,Forget about Mrarvel or DC super heroes cause you have a real one here.
2709,2709,how many judges would give someone a hug...
2710,2710,
2711,2711,Its YES not Yeaaaaah...Damn!!
2712,2712,So cool!!!!
2713,2713,
2714,2714,O.k. nothing is wrong. Judge is treating just like daughter.
2715,2715,Nice
2716,2716,She’s beautiful
2717,2717,Is this real?
2718,2718,"If this would be India, She has to suffer this much for just entering the court"
2719,2719,1:54 what's jade goody doing there 
2720,2720,My judg in the uk was so disgusting cruel and rude I wa foreigner there and I told him that I never saw my wife and kids for so may years but he give me 4 and a half years I prison may God destroye that judge.
2721,2721,is this a real court or studio setup ? i really not getting it but i like videos..
2722,2722,"Please sub titles in Spanish, plis"
2723,2723,Wow I'm surprise i hope our GOD in heaven will bless you always.
2724,2724,
2725,2725,"did some body noticed the name of the guy as spoken by judge as yousuf badaas, but in the subtitle its was writen as joseph badaas @13:12"
2726,2726,Ay she’s so beautiful fam
2727,2727,"so, this all is scripted, right?"
2728,2728,Straight answer is no! You might give me a disease
2729,2729,is this real court or its a acting show....can any one reply mee..
2730,2730,reel super man
2731,2731,"Having people like him in US, I wonder why they chose Trump. Sighhhssss"
2732,2732,L'humanité avant tout ..
2733,2733,That Big Dude Needs To Be On;  My Next Gangster-video/Book . 'He Looks Like My Uncle 'Don who broke knee-caps To Pay His 'Court-cost as a 'Long-shore man... Uncle Don Was In Luv With 'Papa- Don John Gotti.
2734,2734,"Mr. Judge, your country destroyed my country (Iraq), where is the justice, judge?"
2735,2735,“Joseph badass”
2736,2736,
2737,2737,DAMN ONIONS
2738,2738,great
2739,2739,I bet The one and only man to this era who has zero Haters zero critics if someone else pls reply in comment and ask me why they’re?
2740,2740,Thumbnail 4:51
2741,2741,Ooo wise !
2742,2742,"She is such fake actor . She is liar 
She should go to jail"
2743,2743,her daughter is 9?!?!?!?   SHE looks like she's 9!
2744,2744,3:13. Joseph Badass?
2745,2745,هذوله هم المسلمين
2746,2746,today i see tom mathew i am indian
2747,2747,"Honestly speaking, she could have easily been able to pay for the fines coz she is working at such job which pays heavily."
2748,2748,WORK
2749,2749,I'm  not understand her story
2750,2750,Great America great people
2751,2751,الترجمه
2752,2752,Drama show
2753,2753,Türkiyeden izleyenler +1
2754,2754,U are a child of god juge
2755,2755,Red light is serious matter here and America sends their citizens to Afghanistan on war!!!???? 
2756,2756,Why is a guy from cvs there
2757,2757,He should be the president
2758,2758,My lover
2759,2759,بسم الله الرحمن الرحيم  أنا لله وإنا إليه راجعون صدق الله العظيم.  بسم الله توكلت على الله لا حول ولا قوه الا بالله العلي العظيم  لله ما صلى على سيدنا محمد وعلى اله وصحبه اجمعين عليهم افضل الصلاه وزكاالسلام.  اشهد ان لا اله الا الله أشهد أن محمدا رسول الله استغفر الله العظيم رب العرش العظيم وتواب اليه عدد ماكان وعدد مايكون وعدد الحركات والسكون عدد خلق الله استغفر الله العظيم استغفر الله استغفر الله العظيم استغفر الله العظيم رب العرش العظيم وتواب اليه استغفر الله العظيم رب العرش العظيم وتواب اليه استغفر الله العظيم رب العرش العظيم وتواب اليه عدد ماكان وعدد مايكون وعدد الحركات والسكون عدد خلق الله سبحانه الله ولحمد الله والله اكبر 
0,0,So this cop immediately thought a 7 yr old littering was more criminal than an adult choking a 7 yr old.  Unbelievable
1,1,"""This man assaulted my 7 year old son.""
""Well, maybe you're not raising your child right.""

The cop mind, ladies and gentlemen."
2,2,"Always record anytime you’re dealing with the police, even if you are the one to call them."
3,3,so it appears the cop really didn't give a damn if the guy put his hands on the child or not
4,4,"You can tell by his disposition that he was never on her side from the jump, he was there to aid the white neighbor"
5,5,She called for HELP. Not to be HARASSED. It's not that hard!  Absolutely Shameful.
6,6,This is sad .They call the police for help and instead they get assaulted by the police. crazy
7,7,"Man:  ""That kid littered, so I chocked him out"". 
Cop:  ""Good for you sir!  That'll teach him a lesson"".  Indeed it will Mr. Policeman."
8,8,"With cops like this guy, who needs cops? The guy obviously is on a power trip and gets triggered at the first hint of a black person suggesting how he could do his job better."
9,9,"Let’s  take race out of this for a minute.
A grown man put his hands on the neck of a child. The complete stranger chocked a child he didn’t know. I don’t care if they are black, white, yellow or polka dot this is WRONG and a CRIME.  End of discussion. If we as a human race can’t agree the no matter race, color or creed no child should be choked. Then we have lost our compassion and humanity."
10,10,"I don't care if the screaming annoys you, or what you think about black people, or littering.  The issue was the man choking her seven year old child.  The officer literally ignored that accusation, did nothing to address it, and proceeded to criticize her about her parenting.  He then proceeded to actually defend the man choking her child.  It is right there in the video.  So he ignored accusations of a physical assault (of which she called the police about), and continued to lecture her on something that was not the issue at hand at all.  He was in the wrong.  It is not illegal to argue with an officer, and all her daughter did was step in between them to calm her mother down (was not facing the officer, was not threating in the least).  There was no reason to arrest either of them.  This is a perfect illustration of the racial bias that the liberals you find so annoying talk about.  What else could it have been?  You tell me."
11,11,They literly didn't do anything. That cop clearly didn't need to do any of that.
12,12,the officer was clearly acting out of emotion and was extremely unprofessional.
13,13,"“ He was fearing for his life, that’s why he had to tackle her.”"
14,14,Good thing they were able to get it on film to prove that this actually happened
15,15,Resisting arrest? Why was she being arrested for in the first place
16,16,"Wow, way to escalate the situation.
The cop was the one to use violence first, and that should never be the case unless it's immanent.
It's horrible to have to say this, but at the very least, no one ended up getting shot here.
And of course, the guy who choked the minor was never charged with a crime in the first place. I'm sure he's doing fine."
17,17,"Black person: Breathes

30 cop cars pulling up: GET DOWN ON THE GROUND AIR IS ILLEGAL IF YOU'RE BLACK"
18,18,"We are never protected. As usual. Unfortunately it affects the ones who are violent in no way, shape or form."
19,19,"If it bothered the guy so much, why not simply pick up the piece of paper? Good grief. There’s other ways to go about this.
As for the officer, I’m beginning to wonder if they issued any kind of IQ test upon his application into the department cause that idiot is quite literally “the bottom of the barrel.”"
20,20,"Girl steps in to calm her mother down facing her literally away from the cop""
cop ""thats assault thats assault"""
21,21,"How to give a cop a hard time

Cop: ""Get down on the ground""
You: I'm already on the ground. Does it look like I'm in an airplane?"
22,22,We need to make a federal law that you cannot be charged for resisting arrest unless it's accompanied by a lawful arrest. I.e. you assaulted someone police tell u you're under arrest then resist. Not just resisting. It's like taking the effect and making it the cause! I call BS for anyone who's only charged with resisting.
23,23,You could tell by the cop 'posing' he was against the woman to begin with.
24,24,"We know this is a problem. My advice to anyone in her position. When it comes to dealing with the police. Keep it short and sweet. 
The victims mother ""This man grabbed my child!""
 Officer ""Why did he grabbed your child?"" The mother "" Ask him!""  "
25,25,What happens to  the guy who assaulted the son ?
26,26,Lesson: never ever EVER call the cops even if you are the victim — especially if you are a person of color
27,27,I'm devastated at the lack of morality in these so called police officers.
28,28,This happens so much around the world where I feel like it just ends up on the news or posted on YouTube for entertainment and comments and no further action
29,29,"That young girl tried to bring peace to the weird situation and for that she ended being arrested, even more weird."
30,30,"When I saw the original video I was angry with the officer that he had no empathy that this seven year old child was choked. His ""So what"" attitude was disgusting. He kept telling her not to yell but I can assure you my voice would have been raised as well. He's questioning her parenting as well. No one should be choking a child. I personally feel the officer escalated this situation....."
31,31,Resisting arrest is code for “humbler” aka you hurt my feelings so I’ll inconvenience you the best that I can....
32,32,"Thing is, any real man who watches this video knows he is a COWARD"
33,33,"Apparently a lecture saying ""Teach your son not to litter"" is more important than strangling a young child"
34,34,Every decent cop in the nation who is filled with anxiety nowadays should be calling for the firing AND arrest of this cop.
35,35,The fact that the daughter tried to help her mom
36,36,"""We will investigate ourselves quickly, fairly, and exonerate our brother officer as quickly as humanly possible. You can trust us."""
37,37,They edited the clip....he said some other foul things too
38,38,Me and all my siblings would’ve put that cop in hand cuffs and dipped with the keys
39,39,"What is there to investigate the guy is CLEARLY wrong and doesn't know how to do his job as does many others, it's sad that in these instances civilians have to tell the people that were suppose to be ""protecting us"" how to do their job"
40,40,"Her : ""I need help""
Cops : ""Your'e Under Arrest""
Her : ""Why""
Cops: ""Your'e Black"""
41,41,"It's 2022 and after 6 years of litigation, the cop has been cleared of all charges..."
42,42,"If I were the cop I would've arrested the man. Seriously, nothing pisses me off more than adults putting their hands on kids who aren't theirs."
43,43,he was fearless and he knew he was being recorded and said what he said anyway it’s so scary it’s one  of the reasons why I don’t want to live in Texas
44,44,It doesn't matter  you are innocent or not. They'll charge you of anything you do against you.
45,45,I’ve had two cars go missing they were both parked beat up vehicles I wasn’t driving anymore. Didn’t call the police. The value of those cars aren’t worth putting myself at risk. I can say I’ve lived my entire life without calling them.
46,46,Why dont they fire the cops
47,47,"You can clearly see this cop was out to provoke and escalate. When the woman's daughter tried to intervene to calm the situation down the cop knew that if he didn't start pushing and pulling on them his moment to escalate this to a point where he can allow himself to abuse them would've been gone, if not then he should have welcomed the daughter calming the mother down."
48,48,How can you JUST charge someone with Resisting Arrest? Don’t you have to be arrested for a actual crime to resist an arrest? I feel like resisting arrest with no other crime committed is just a way for officers to abuse their power.
49,49,"Life Lesson:   If you are in an emergency in the US,  call the town mayor, or the neighbors for help"
50,50,"Greate officer, I'll recommend to upgrade him as a cop <3 Peace and love from GAZA :D"
51,51,THIS IS WHAT HAPPENS WHEN YOU CALL THE COPS!!!!!
52,52,"Why do people do this what's so different about us

Only color"
53,53,I've yet to see ONE of these where  the people respect the cop and comply or are reasonable. It seems the guy accused of hitting her kid didn't get beat up..and the person causing the disturbance was the mother.
54,54,This among one of the most beautiful things I've seen.
55,55,He got a 10 day suspension and was passed on a promotion.
56,56,"That's not all of it... The officer even asked the woman ""WHY is the stranger not allowed to hit her son for littering""?"
57,57,In other words we need time to find something or make up a reason to bail us out
58,58,1:01 He charged the girl recording too!!!?! Wtf
59,59,GTA 5's police AI was accurate when the cop shot Franklin for visiting the police station.
60,60,This officer needs to be arrested
61,61,I   percent Agree with the woman In This .she deserved justice for the police officer not doing helping or doing anything on arresting or talking to the guy who tried choking her kid and then proceeds to tackle the mom of the kid who clearly did nothing but jsut arguing with the officer for calling her a. Bad parent and not listening or caring to what she said about her son. 
62,62,we ask that we are given time to examine the evidence and create a cover story to protect our officer ....is more like the truth
63,63,"I thought cops were here to ""protect and serve"".  What was I thinking!!"
64,64,"I saw this before and now see another angle in this scenario, when the daughter intervened it was facing her mother before there was a physical confrontation which is an act of de- escalation but the cop didn't care, grabs her things escalated then we had this situation."
65,65,I know this is very harsh but they’re some people who just need to be cut out of humanity
66,66,OKAY YOU KNOW WHAT NO MATTER WHAT RACE THEY ALL DESEVER THE SAME RESPECT.
67,67,It’s nice the officer get a paid vacation while they investigate themselves. They need to have a civilian board investigate them
68,68,"“They were charged for resisting arrest” but here’s the thing, they resist the arrest because of what happened in the start, it’s just that u ignore that factor and say they were resisting arrest so it can be legal, but that always eases the question of WHY were they resisting arrest, which most would’ve known, YOU TRIED TO ARREST FOR A BULLCRAP REASON"
69,69,"“It’s unclear if it’s been edited”

Bro they are literally recording a screen with another device, if that’s the only way they know how to “give a copy how the video” how do expect them to know how to edit it?"
70,70,"The law must give the citizens to defence theirself against the criminal cops. In this situation this bad cop would be tased and 000 would be called for good cops and he would be put in jail. If he would have used his gun, he would be shut deadly."
71,71,Truly unbelievable behaviour by that cop
72,72,"absoluely racist, had those been white folk he wouldn't have felt 'pissed' at their anger openly"
73,73,Now you see why people don't call the police in some situations.
74,74,These people investigate themselves and their partners and find themselves and their partners innocent of all charges
75,75,"""investigating"" yea that's just an excuse to just forget about it"
76,76,"Well that’s typical of bad cops like him. He grabbed the child because she seem to be an easier target and or, he wanted to be free to feel on her before he abuses the both of them. There was no reason for him to touch or, include that young woman in his P.O’ed attack on these two ladies."
77,77,Would love to know what was the outcome of this.  I bet nothing happened to the cop.
78,78,"Them: ""There are still good cops around"".....""where""?"
79,79,I really feel bad for this woman. I am truly sorry that this happened. She trusted Law Enforcement. And they failed her. I hope she can move past this
80,80,What was the outcome of this situation???
81,81,"Man, I remember those days when the USOf A were the promised land...Well, dont mind if I dont"
82,82,"The office forgot why he went there for, he failed to de-escalate de situation, I have seen hundreds of videos where over 90% the police officers are escalating the situation when the first contact is with black family, I don't understand why the fear, why the escalation of circumstances keeps been done. This action need to stop across the country. Training of all police officers should a priority of all city Governor, city Mayor or any officials, because you may don't see nothing wrong with this procedures don't to our citizens until you experience it first hand."
83,83,Imagine if there was a whole family they would have smacked him up
84,84,Tyler Perry please run for president we need you now
85,85,just shows this officer thinks its ok to choke a 7 yr old but you can't speak loudly to him.  incredible
86,86,Poor cop
87,87,"I know this probably won't matter,but even though this lady was arrested for no reason,yet that cop was STILL able to pull his taser out on her,yet we got other cops (not saying all) who arrest people and STILL pull they gun out. Like WHAT THE HECK?!"
88,88,"But for me, I swear out warrants, high noon the next day he would fugitive. The police cared, but the Mom was so aggressive and shouting and disrespecting toward him. He pretty much summed it up what are you teaching your child, (I can't see her teaching her child manners and respect if she coming off toward him like this). The daughter jumped to stop Mom things got out of hand. Things like this make me feel sorry for them. But that guy with his demon self - if the man had been in the house he wouldn't her boy."
89,89,I am glad to be seeing intelligent people expressing their rage in the comments.
90,90,"Ok, the full video is available, Tazer never used, the kid ran between a officer and the person complaining, in the video she says to stop her mum attacking, so she felt her mum was getting irate, however, the officer asked why the kid threw litter and the mum said it didn't matter and wouldn't listen, the officer said he is just asking questions to find out what happened. Mum needs to control her kids, she has enough to practice on."
91,91,"These kind of situations make me question, us humans would surviving long on earth."
92,92,what r they investigating lol it’s all in the video
93,93,"Pro-police supporter here.

That officer came in WAY to hot. He didnt want to acknowledge that someone else put their hands on not their kid. I agree if your son did litter, teach him to not litter. But you can't just assume he littered without any actual proof. So the officer is at fault for most of it. However the mother shouldnt have gotten up in his face. HOWEVER, the officer did not have to take her to the ground along with her 15 year old daughter, he could've simply issued a verbal warning."
94,94,Question? Is this our fault? Would this happen if we hired a defence league to deal with these physical aggressors aggressively?
95,95,"Why do I feel  FEAR  when a Police Officer approaches me, when I should feel  SAFE  in the presence of a Police Officer?"
96,96,"I believe littering is wrong, but putting his hand on the child was not necessary at all.  The officer needs to be fired for what he did to that poor women."
97,97,"Alright I'm not calling police ever again unless I really have no choice I thank people on YouTube 

For advising me not to call police or paramedics anymore."
98,98,"C:  Criminal

O:  Officers"
99,99,"This is another example why anyone should never trust any ""law enforcement """
100,100, so funny
101,101,Maybe the cop is just really passionate about a clean environment. Littering is no bueno
102,102,"Cách hát của Phúc hiện đại, tinh tế và mang hơi hướng Kpop nhưng lại rất ấm áp, dịu dàng...1 ca khúc tuyệt vời "
103,103,It’s sad that she called for help and ended up getting arrested
104,104,It’s gonna get to the point where honest people/politicians/police officer... continue to allow their “racist criminal peers” to commit crimes and treat people like this... putting those people in danger every single time nothing is done ... people will be forced to defend themselves against racist like this in certain position ...
105,105,Wow......cop definitely over reacted...... but listening to this mother talking....before I played this video..I had my suspicions....
106,106,Thats how America is now days
107,107,"That's how the police treated us during the civil rights era . 

The way racist view black people is wrong . He had no compassion for a mother and her child , that she was trying to protect.  I blame the supreme court/attorney general because they have the power to rule over the injustices in this country. There should be millions of lawsuits to compensate for these injustices but the system is stacked up against us."
108,108,Love this! Great cop!
109,109,She called the cops for help and instead gets arrested . Wow . We need serious police reform .
110,110,"These people think they don't have to treat police as humans, honestly what did you expect to happen when you freak out like that. Good on the police for handling it."
111,111,"Why were you arrested? 
For resisting arrest ️"
112,112,lol don't call the cops
113,113,Still feel good for anonymous playing fck the police in other police radios
114,114,Love this cop keep up the good work
115,115,IS IT ILLEGAL TO CALL FOR HELP?! BRUH THESE COPS BEING RIDICULOUS NOW.
116,116,This is American human rights and democracy
117,117,Ain't nobody got time for that.
118,118,probably a rough night with his boyfriend.
119,119,Get the sociopaths off the force or lose all respect in the community.
120,120,“Unclear if it was edited” see how he threw det in dere
121,121,"People need to understand that police officers are people behind badges, they have emotions just like everyone else. I use to work in a call center and people believe because you are an employee they can talk to you anyway they like and call you anything they like and you have to take it. No one in America has respect anymore, no one thinks what it's like to be the other guy."
122,122,I hope the officer is ok must have been a stressful day for him and know that officers go through a lot of bs and stress o hope he is back on duty
123,123,1:12 What an elegant man.
124,124,"Sometimes just being human is not enough, so much love for blacks"
125,125,I am so glad that the police officers that were resisted from his job he doesn’t deserve to have a good life and a great job because he is so racist by arresting to black woman or resting the whole family just because they’re black and he arrested the mother dad who called for help he’s such a bad police officer.
126,126,Hahahah justified
127,127,That cop is a hero!!! Give him a medal!!!
128,128,"Cop supporters should really sympathize with some but not all of the cop haters who actually have legit reasons to hate them and this is one of them. Similar thing happened to one of my family members when he called the cops on his wife attacking him only to have him arrested instead. Even though he was acquitted for that. Cops today are protecting criminals from victims and it’s not the question of race. It’s about favoritism. Forget the cop haters who are law breakers or wannabe law breakers. Focus on the innocent ones. If you still don’t understand, then I hope you become victimized by the police when your a victim of a crime and get thrown in jail. Then you’ll know how some of us feel."
129,129,You called for it smart guy
130,130,"If an adult stranger assaults your minor child, would you not be upset? Seriously compassion must be a learned behavior that some parents have failed to teach. Why is he not talking to the MAN who assaulted the child? Why is he justifying the poor behavior? I’m disgusted."
131,131,This is sad rip
132,132,Famliy needs to be send to boot camp
133,133,"If you are in trouble or are killed, you can blame the police, it’s their fault."
134,134,"It's the way she was talking to the officer.
RESPECT , RESPECT , RESPECT LEARN THAT !"
135,135,That was your first mistake: having American police deal with the situation
136,136,"Believe me Black women are almost innocent every time.....They are just too kind to commit a guilt....Whenever I have encountered black women , they have been nicer,  everytime.....I respect them a lot..... I still remember the days when I was on my own and was left alone with no money, it was the kind black lady who gave me a job without actually letting me do any work, provided me with food and helped my way to clear my exams back in 2016.... And today,  here I am in 2nd year of MBBS towards my way to become a doctor (INSHALLAH)........These are the Kind people who run the world not the ones who look cool or handsome....When there will be no kindness left in this world, it would be the end of the world ....."
137,137,They started jumping on him and was resisiting arrest the officers did there job and did nothing wrong
138,138,Great arrest those thieves
139,139,"She wouldn’t need to call the cops, if she had a husband at the home who was also the father of that son. Ahh the good old days."
140,140,"It’s a scam for money. 
Call the cops, then attack the cops responding, then cry victim, then collect the $$$$$$$."
141,141,Raise your children right and teach them to respect law enforcement. It's a no-brainer
142,142,"Aside from the issue of the man ""putting his hands on"" the little boy. Here's a tip. If you're going to call tge coos to report someone's inappropriate behavior, it helps if you act appropriately. So yelling and cursing and carrying on with the histrionics doesn't help. I get that emotions are involved. But come off as cool, collected and in control, and you will have better results every time. If the guy really did grab the little boy, he was out of line and should be dealt with accordingly."
143,143,This black man kills me always on the scene
144,144,Now you got an innocent woman afraid to ever call the police for help again.  Big round of applause for the most successful street gang in US history.
145,145,I would of ran up and made sure he had no more kids I’d you know what I mean  and I would of took that shot
146,146,Damn fine police work.
147,147,It behooves folks to not be confrontational with authority help you summon. Lest you become a self inflicted victim.
148,148,The tape was OBVIOUSLY edited. The cop did a fantastic job. It is SOO pathetic that so many racists would ralley behind the black woman just because she is black.
149,149,good job，sir
150,150,as a lawyer never play the race card  and never argue with a police or walk up to or near him file a complaint
151,151,"Wow I'm tell ya I love America it's my spiritual home but dang these American cops make me thankful I'm in England and cops here are largely good helpful guys an girls who are not racist, now u may have a few but I never came across them. Dam I never ever thought I'd say it but I'm proud of British cops on the whole."
152,152,1) the man should have been charged with assault 2) the woman should have recieved a ticket for littering
153,153,"I honestly think only 5%  of black people in the hood have a high school diploma. How is it so hard to have a civil conversation? I find it hard to believe that the kid had a hand around his neck. I mean, you're in the ghetto for a reason but that is no reason parents shouldn't teach their kids how to socialize. At least make an attempt to get out of bed in the morning and get you're kids to school more than once or twice a week."
154,154,yelling at the dude and wondering why he got aggressive. bruh moment 
155,155,Dam! How tall is that cop?
156,156,I NEVER speak to the law that way. I call setup. He was just asking questions. He never said the boy deserved to be choked. He probably didn't believe the loud mouthed woman. And when they got too close he had to protect himself.
157,157,how could the cops say that teen girl was resisting when he grabbed her for nothing
158,158,She had a bad attitude from the beginning....how unusual lol
159,159,I hate how cops can arrest people for “resisting arrest.” what was the charge to get them arrested?
160,160,"I guess I am different . If I was speaking to a police officer I would not be screaming and he looked alone I seen the whole crowd circling him. To me they were causing a disturbance, Getting in the way of an investigation, And hey BLM right so does our planet I think the cop could have taught your child a lesson on littering, but you were just screaming. and out of control. things you might want to teach your child. Just a thought.. But nope you will call the race card you will sue the department so your free ride can continue...."
161,161,If the cop felt he was threatened then he has the right to take action. No one was hurt so i dont see what the big deal is.
162,162,"He arrested her for raising her voice and acting a fool. I would have a problem if a stranger put his hands on my kid too. Clear the woman of wrong doing, apologise for the stupid arrest and tell the man to talk to the parent if he has a problem with someone’s kid. But stop honoring stupid lawsuits with huge amounts of money for stupid arrests with no damages"
163,163,Just another day for the police .  The officer was found to have done nothing wrong and the family was given some taxpayers money to go away
164,164,"The black woman escalated the situation herself. What was the cop supposed to do, let blacks surround him and let them hype themselves up? Well done, officer."
165,165,"Man grabs child’s neck and mother calls police for help

Police: why don’t you teach your son not to litter"
166,166,The officer did the right thing.
167,167,YEAAAH!!! that officer needs a raise!! What a true American hero!! 🇺🇸🇺🇸🇺🇸🇺🇸
168,168,They definitely deserve restitution. Cop was very sus
169,169,This makes me lose faith in humanity.
170,170,this cop is hero
171,171,Why can’t everyone just be equal
172,172,These cops think it’s against the law to disrespect a cop
173,173,im glad they were arrested. Teach your kids not to litter
174,174,"System ain’t for us y’all. I see animals living in beech houses getting treated like royalty while the homeless struggle 

Let’s not forget the selective all lives matter people"
175,175,police reviewed this and found no wrong doing
176,176,Good police work.
177,177,We need time to rug sweep and threaten witnesses!
178,178,Let me tell you black people something as long as you don’t stick together with each other I don’t care where you are in the world right now this will always happen we have to stick together if you scared to die at least prepare to die behind your children behind your own respect even if you dont value yourself let’s protect these children Vista cops are being trained to take the black community down all we have is each other 
179,179,Id suggest Blacks police blacks see how that goes
180,180,"OMFG, if this vid is unedited, this Officer had no right to grab that poor teen girl :O Like, WTF!! WHY??!!"
181,181,They are just being ordered to do this thing because there is not logical explanation on why police officers repeatedly behave like this for decades and decades.
182,182,I feel justice wasn't served. The animals were released from jail.
183,183,So we're damned when we call the cops. And we're damned when we don't
184,184,To be fair in this video it can be very unclear to what actually happened before the start of the incident and it does seem like they were giving the officer problems.
185,185,Lol cop came there with an goal in mind.
186,186,Child abuse is the law!! If he placed his hand on a child.... ️
187,187,Defend yourself and your family. Period.
188,188,Why do some cops think they have more power than everyone LIKE PIPE DOWN
189,189,The priority should always be to de escalate the situation
190,190,the young girl that got between the cop and her mama just trying to keep calm her mom down don't know why the cop grabbed the teen
191,191,Always record so you can see the truth!!!!!!!!!
192,192,Abuse of power
193,193,Wow. Bet you she won't call police again!
194,194,"The kids are out of control, everyone thinks it is ok for them to destroy property, through trash all over the place. the guy should just move."
